2303.2,895978
2335.7,744717
2249.9,548084
2287.4,657150
2335.85,460059
2368.1,836367
2400.95,867171
2498.7,1176601
2311.85,825693
2204.3,597401
2276.35,366798
2256.35,677189
2202.65,528611
2230.65,571641
2283.3,1498090
2172.1,292641
2105.8,313926
2135.5,645109
2042.35,866850
1941.45,456208
1866,430292
1868.95,462445
1903.2,659054
1832.5,222584
1857.25,238655
1845.6,158706
1806.3,155039
1785.9,310261
1802.75,164821
1828.05,221219
1840.8,472975
1849.5,221442
1851.5,136354
1832.1,116967
1825.65,108938
1845.15,281034
1808.9,281858
1778.9,143574
1791.2,241003
1751.3,142007
1751.7,146299
1732.5,125706
1753.5,164408
1748.35,169161
1729.35,417318
1710.15,320681
1735.15,137832
1729.8,285031
1773.25,615198
1746.2,327594
1706.45,167108
1692.3,357730
1713.8,233274
1730.1,213056
1719.6,186243
1764.2,521960
1765.25,734666
1685.15,458657
1712.8,341977
1713.2,399059
1693.75,179845
1639.2,332268
1598.9,276955
1585.65,219755
1570.7,289569
1549.7,136870
1559.65,137831
1571,130564
1563.55,124191
1551.4,172782
1575.35,530601
1534.05,194417
1540.9,288328
1546.05,495999
1518.3,273843
1507.75,364454
1417.95,30229
1398.75,269078
1344.4,462316
1348.9,319128
1357.9,113830
1346.45,249753
1299.65,211473
1326.45,258112
1350.7,342183
1381.4,183380
1431.65,272149
1408.4,228232
1416.4,304758
1478.15,129320
1493.2,88555
1485.95,140747
1497,230895
1514.2,150650
1539.9,186360
1539.05,262295
1523.2,130628
1518.95,260277
1543.75,598347
1475.75,182394
1442.35,196101
1419.95,196661
1372.75,219411
1369.05,256023
1397.55,238419
1408.05,277115
1381.15,132823
1360.35,268811
1320.55,114478
1321.2,100227
1323.9,196045
1331.15,155107
1336.75,183131
1328.25,158427
1311.9,88722
1326.2,124567
1312.35,362013
1336.7,299174
1334.1,195757
1342.6,248008
1332.3,190996
1326.5,182595
1327.15,238241
1290.4,331545
1277.15,188650
1325.1,142216
1332.8,118063
1315.35,223867
1316.35,239451
1327.45,121270
1322.7,101257
1346.35,175033
1324,179712
1325.45,155782
1310.95,249631
1333.95,252846
1363.3,390993
1291.35,268294
1249,120506
1251.8,97880
1268,551976
1228.95,59404
1231.45,194916
1243.6,391082
1257.3,156826
1247.85,126537
1295.6,196637
1288,263848
1288.95,236800
1261.2,97316
1239.5,169187
1263.25,201034
1250.5,257349
1247,235918
1224.5,184318
1199.4,335339
1205.95,240196
1183.5,267760
1169.7,254924
1182.8,518706
1132.25,168240
1135.85,145613
1123.85,258180
1148.1,753875
1136.8,308552
1116.7,302870
1134.65,379133
1103.9,157385
1100.4,161358
1115.35,296396
1126.75,149082
1141.65,188842
1141.1,418703
1149.85,356910
1101.05,274486
1134,640777
1104.8,100708
1107.25,154971
1100.6,272627
1093.25,57222
1112.65,393692
1084.2,317943
1051.2,134553
1048,467063
1058.15,371500
1095.65,423017
1104.95,378274
1079.65,110958
1081,140772
1080.95,250014
1077,341825
1044.15,395369
1030.6,148776
1026.2,143505
1030.9,134706
1021.1,105604
1015,95212
1001.9,281935
1016.55,233203
1022.7,258341
1011.65,213382
1032.9,324834
996.9,173080
969.5,44030
968.3,56314
966.6,107487
971.25,84717
967.8,104709
975.6,175410
995.2,123444
992.45,158062
973,196608
950.65,221737
942,308706
961.3,330899
952.2,300170
965.65,222080
968,240151
957.55,358496
983.55,349755
1003.8,268793
1025,262853
1027.85,220943
1034.2,194544
1021.1,184533
999.5,254269
978.6,186773
982,262051
1006.05,136824
971.6,279774
985.1,273843
1008.1,148501
1023.15,147611
1032.7,270917
1049.05,150852
1064.95,266610
1086.15,157637
1096.55,129125
1093.85,132928
1090.9,145007
1097.45,171330
1107.4,284353
1099.2,242676
1117.6,394711
1101.65,316784
1113.8,413416
1136.35,676483
1088.25,583512
1082.35,351857
1059.75,320402
1090.3,654160
1067.7,731280
1019.75,181313
1025.25,238572
1020.65,387800
1013.1,307337
1003.25,546383
1001.4,221043
995.05,248363
997.45,160175
996.45,368971
967.25,359468
978.2,110419
990.45,386647
989.9,397469
979.3,151547
988,364785
1005.25,672663
965.3,539002
912.7,351830
909.4,271380
916.6,329927
952.7,206959
926.05,145485
920.4,431130
919.05,317083
908.7,292349
919.3,422065
922.85,313901
939,229263
972.7,136304
974.5,291061
939.95,211195
959.25,397230
974.2,154950
976.8,370996
984.55,134789
990.55,347903
989,251025
1004.2,413819
991.55,307422
977.8,354757
980.3,184348
973.65,395827
978.9,664247
979.8,722230
940.85,684152
990.3,1215995
944.85,715287
910,245445
908.15,288209
906.15,427305
904.95,492987
913.75,477727
915.35,569509
958.2,624145
997.35,1580856
954.05,1002971
922.5,725464
903.9,517005
880.75,261303
875.4,267647
860.85,154683
850.7,129543
846.35,52015
848.6,131811
861.05,106381
848.5,162618
858.8,303791
858.35,53701
855.45,213185
852.25,160185
854.15,237027
851.85,242025
842.2,160724
825.05,89865
831.2,159689
820.65,243763
833.95,161253
830.25,213235
810.35,281507
795.55,245495
804.3,736027
830.35,417347
820.75,388309
838.45,96848
842.75,241331
838,179499
841,443349
853.25,226247
836.2,117197
847.1,144305
844.4,84456
842.15,280669
848.75,281421
847.6,240900
862.45,164121
877.15,231803
875.25,247901
855.85,156371
850.75,221933
857.6,234660
874.4,428880
874.55,291144
857.9,204766
871.65,455208
855.25,187594
861.1,192360
854.05,390731
846.5,240005
839.2,439092
844.4,663387
840.75,597616
849.6,278116
848.3,412212
853.85,296994
856.35,348205
855.15,494799
860.6,802113
860.15,1182700
874,1104602
833.15,222351
820.55,151567
817.15,204800
812.95,379057
834.6,404841
825.05,774656
801,418188
797.9,292966
809.4,650739
772.45,83479
786.55,188220
779.7,366137
766.35,318820
773.15,392416
774.35,280902
805.6,195698
811,446352
808.2,609738
810.65,629650
798.1,704854
768.6,342187
760.05,433862
774.7,348355
776.75,289202
771.7,341758
790.45,402026
774.9,678799
775.65,566045
784.2,674330
796.3,1116756
792.8,1624418
765.15,776088
755.95,820709
724.4,203453
716.8,268530
731.15,236313
724.25,344052
744.75,564885
711.95,582272
727.7,603840
729.6,1081518
719.05,1272188
730.5,2988945
745.2,1582574
695.15,722230
671.7,743063
656.4,913349
668.3,1637383
616,913575
635.95,2699293
